date,time,longitude,latitude,attack_type,nearest_country,shore_distance,attack_description,vessel_name,vessel_type
1999-07-24,,98.6767,3.7766667,Boarding,IDN,4.815190419,,MCC Vantage,
1999-07-24,,104.1667,-0.7166667,Boarding,IDN,21.96118035,,Enam Enam Kadepe,
1999-07-25,,81.2265,8.5666667,Boarding,LKA,0.5783431467,,Newco Endurance,
1999-07-28,,107.25,-2.6667,Boarding,IDN,25.5206313,,Ginger,
1999-07-29,,106.875,-6.0886667,Boarding,IDN,4.407541808,,Uni-Obtain,
1999-07-30,,116.7932,-1.25,Boarding,IDN,0.2776971814,,SC Horizon,
1999-08-02,,76.25,9.9666667,Boarding,IND,0.4242580595,,Alim,
1999-08-06,,98.6767,3.7766667,Boarding,IDN,4.815190419,,Ayia Markella,
1999-08-06,,-52.0757,-32.0536667,Boarding,BRA,1.852696888,,Emilia Theresa,
1999-08-08,,98.7543,3.9133333,Boarding,IDN,7.327689516,,Indian Goodwill,
1999-08-08,,-64.5932,10.1166667,Boarding,VEN,11.29660972,,Nordana Advisor,
1999-08-09,,106.0038,-5.9366667,Boarding,IDN,2.215509751,,Golden Asia,
1999-08-09,,159.9509,-9.386,Boarding,SLB,5.328321984,,Wunschtraum,
1999-08-10,,116.6333,-1.7,Boarding,IDN,13.36973034,,Full Rich,
1999-08-15,,117.15,-0.5265,Boarding,IDN,32.43935797,,Largo,
1999-08-16,,117.555,-0.2333333,Boarding,IDN,11.40035566,,Rosewood,
1999-08-18,,50.3167,29.2265,Boarding,IRN,1.568423595,,Jahre Venture,
1999-08-19,,108.7367,-5.77,Boarding,IDN,67.17426804,,Jakarta Star I,
1999-08-19,,-76.8382,17.975,Boarding,JAM,1.265529862,,Cap Ortegal,
1999-08-23,,117.15,-0.5265,Boarding,IDN,32.43935797,,Lucky,
1999-08-23,,103.4167,1.35,Attempted,MYS,3.451560619,,Porthos,
1999-08-27,,119.4333,18.6333333,Attempted,PHL,120.1257614,,Pacific Harmony,
1999-08-28,,105.1667,-5.5,Boarding,IDN,8.576883017,,Rubin Peony,
1999-08-30,,116.7932,-1.25,Attempted,IDN,0.2776971814,,Pacific Bravery,
1999-09-01,,98.6767,3.7766667,Boarding,IDN,4.815190419,,Beatrice,
1999-09-02,,100.825,13.138,Attempted,THA,7.253749182,,Skautopp,
1999-09-04,,106.4083,1.2916667,Boarding,IDN,128.3398576,,Vekua,
1999-09-06,,12.2765,44.4765,Boarding,ITA,1.361666615,,Lady Greta,
1999-09-08,,-13.7167,9.5166667,Boarding,GIN,0.6667148247,,Pink Sands,
1999-09-09,,106.875,-6.0886667,Boarding,IDN,4.407541808,,Spiros,
1999-09-11,,-70,18.4166667,Boarding,DOM,0.4336173895,,Hamilton,
1999-09-11,,48.4136,4.9115,Boarding,SOM,20.83466191,,Correlation,
1999-09-13,,91.7183,22.2233333,Boarding,BGD,6.857887949,,Dignity,
1999-09-16,,113.14,-5.5666667,Attempted,IDN,49.73130601,,Sincere Success,
1999-09-16,,105.95,-5.9166667,Boarding,IDN,5.232650631,,Alam Aman,
1999-09-16,,106.9667,-2.8333333,Boarding,IDN,7.631102086,,Maersk Atlantic,
1999-09-16,,116.2267,-3.2316667,Boarding,IDN,1.558375723,,Oriental Pride,
1999-09-17,,91.7932,22.2166667,Boarding,BGD,2.329971162,,Duke,
1999-09-19,,80.2932,13.0931667,Boarding,IND,1.630632385,,Gem of Vizag,
1999-09-19,,48.4136,4.9115,,SOM,20.83466191,,Sadyba,
1999-09-21,,-13.7167,9.5166667,Attempted,GIN,0.6667148247,,Unterwalden,
1999-09-22,,106.875,-6.0886667,Attempted,IDN,4.407541808,,Marylaki,
1999-09-22,,91.7932,22.2166667,Boarding,BGD,2.329971162,,Joy World,
1999-09-25,,56.472,26.5945,Attempted,OMN,25.24432513,,Aspidoforos,
1999-09-25,,81.6387,9.2745,Attempted,LKA,76.08889156,,Yu Jia,
1999-09-25,,104.5933,-5.5265,Boarding,IDN,3.087662547,,Chesapeake City,
1999-09-26,,116.7932,-1.25,Boarding,IDN,0.2776971814,,Green Valley,
1999-09-30,,-77.0667,3.8766667,Boarding,COL,1.008899726,,P & O Nedlloyd Chile,
1999-10-02,,91.7932,22.2166667,Boarding,BGD,2.329971162,,Mira,
1999-10-03,,117.15,-0.5265,Boarding,IDN,32.43935797,,Topaz,
1999-10-04,,29.8267,31.1666667,Boarding,EGY,1.78247479,,Alwine Oldendorff,
1999-10-07,,106.875,-6.0886667,Boarding,IDN,4.407541808,,Crystal Bulker,
1999-10-10,,79.8432,6.95,Boarding,LKA,1.450377734,,OOCL Honour,
1999-10-10,,122.4752,13.5758333,Attempted,PHL,7.292872114,,Yukatan,
1999-10-12,,101.4669,2.7,Attempted,MYS,2.354343391,,Isocardia,
1999-10-12,,98.6767,3.7766667,Boarding,IDN,4.815190419,,Tinker Bell,
1999-10-12,,117.15,-0.5265,Attempted,IDN,32.43935797,,Nanyo,
1999-10-13,,4.7561,4.0699,Hijacked,NGA,112.1617734,,Unicorn 1,
1999-10-17,,98.6767,3.7766667,Boarding,IDN,4.815190419,,Lake George,
1999-10-17,,98.6767,3.7766667,Boarding,IDN,4.815190419,,L. Star,
1999-10-18,,91.7932,22.2166667,Boarding,BGD,2.329971162,,Broadgate,
1999-10-18,,80.2932,13.0931667,Boarding,IND,1.630632385,,Actuaria,
1999-10-19,,91.7932,22.2166667,Boarding,BGD,2.329971162,,Koo Yong,
1999-10-20,,106.875,-6.0886667,Boarding,IDN,4.407541808,,Bunga Mas Tiga,
1999-10-20,,-72.3432,18.55,Boarding,HTI,0.4358399826,,Hudson Gracht,
1999-10-20,,106.875,-6.0886667,Boarding,IDN,4.407541808,,Olympic Galaxy,
1999-10-21,,104.0517,1.1245,,IDN,3.185194005,,Intermac 401,
1999-10-22,,99.4667,3.366666667,Hijacked,IDN,1.558106286,,Alondra Rainbow,
1999-10-23,,98.6767,3.7766667,Boarding,IDN,4.815190419,,Chembulk Trader,
1999-10-24,,-0.9516,4.6567,Attempted,GHA,57.72601026,,Algarrobo,
1999-10-24,,100.3432,5.4166667,Boarding,MYS,0.1095903481,,Jaru Bhum,
1999-10-25,,107.25,-2.6667,Boarding,IDN,25.5206313,,Zeno,
1999-10-25,,98.6767,3.7766667,Boarding,IDN,4.815190419,,Marine Express,
1999-10-27,,70.2203,22.8196667,Attempted,IND,10.43106631,,Chandidas,
1999-10-27,,91.7932,22.2166667,Boarding,BGD,2.329971162,,Vachnadze,
1999-10-27,,49.3212,-2.7803,Boarding,SYC,532.6443699,,Assets Energy,
1999-10-27,,-4,5.2931667,Boarding,CIV,1.268660948,,Yria,
1999-10-28,,107.2833,-2.95,Attempted,IDN,9.503515017,,Eastern Highway,
1999-10-28,,107.2833,-2.9666667,Boarding,IDN,10.92921687,,Sinar Sumba,
1999-10-28,,106.983,-2.967,Boarding,IDN,7.689629245,,Performance - 9,
1999-10-30,,91.7932,22.2166667,Boarding,BGD,2.329971162,,Dea Champion,
1999-10-30,,100.2092,5.4635,Boarding,MYS,1.506630491,,Apollo,
1999-10-30,,118,-2,Boarding,IDN,113.536393,,Ramform Challenger,
1999-10-31,,76.25,9.9666667,Boarding,IND,0.4242580595,,St. Irene,
1999-11-01,,102.5,1.7533333,Attempted,MYS,24.95006657,,Alam Selar,
1999-11-03,,105.1667,-5.4666667,Boarding,IDN,8.927250019,,Levin,
1999-11-04,,107.2833,-2.9166667,Attempted,IDN,7.241123039,,Sinar Sumba,
1999-11-07,,7.2267,5.0016667,Boarding,NGA,31.94602534,,Sanmar Pavilion,
1999-11-08,,112.7467,-7.1885,Boarding,IDN,1.852101831,,Nil,
1999-11-09,,102.0548,2.047,Attempted,MYS,23.61647886,,Binhai 252,
1999-11-09,,91.7932,22.2166667,Boarding,BGD,2.329971162,,Sun Breeze Master,
1999-11-10,,103.7,0.7,Boarding,IDN,7.063001783,,Sun Ray,
1999-11-10,,107.3167,-3.0166667,Boarding,IDN,12.5478753,,Asean Chemistry,
1999-11-11,,48.4136,4.9115,Attempted,SOM,20.83466191,,Aphrodite III,
1999-11-11,,118.1167,5.8266667,Boarding,MYS,2.313767863,,Bunga Melati Satu,
1999-11-11,,49.3212,-2.7803,Boarding,SYC,532.6443699,,Sinar Sumba,
1999-11-13,,100.3432,5.4166667,Boarding,MYS,0.1095903481,,Artemis,
1999-11-13,,70.2203,22.8196667,Boarding,IND,10.43106631,,Crane North,
1999-11-13,,112.7467,-7.1885,Boarding,IDN,1.852101831,,Uni-Modest,
1999-11-14,,80.2932,13.0931667,Attempted,IND,1.630632385,,Jurong,
1999-11-15,,102.8333,1.8333333,Attempted,MYS,1.3860617,,APL Japan,
1999-11-17,,98.6767,3.7766667,Boarding,IDN,4.815190419,,Bunga Melati Satu,
1999-11-17,,106.875,-6.0886667,Attempted,IDN,4.407541808,,Bunga Mas Tiga,
1999-11-17,,121,14.5931667,Boarding,PHL,4.438529578,,Triada,
1999-11-19,,41.8833,15.5333333,Boarding,YEM,74.15036693,,Leopard Star,
1999-11-20,,96.1667,16.7666667,Boarding,MMR,0.7195038113,,Bravo,
1999-11-22,,48.4136,4.9115,Attempted,SOM,20.83466191,,Airflow,
1999-11-22,,107.25,-2.6667,Attempted,IDN,25.5206313,,Claret,
1999-11-23,,53.8958,29.8115,Attempted,IRN,279.2807953,,Orient Patrior,
1999-11-23,,106.875,-6.0886667,Boarding,IDN,4.407541808,,Apman II,
1999-11-26,,107.25,-2.6667,Boarding,IDN,25.5206313,,Erowati,
1999-11-26,,106.9667,-2.9833333,Boarding,IDN,6.706273952,,Belicia,
1999-11-27,,106.983,-2.967,Attempted,IDN,7.689629245,,Thor Kirsten,
1999-11-29,,106.9667,-2.8833333,Boarding,IDN,5.611416647,,Pac Bali,
1999-11-29,,102.5833,1.7333333,Boarding,MYS,19.00789092,,Victoria L,
1999-11-30,,76.25,9.9666667,Attempted,IND,0.4242580595,,Norbulk Pine,
1999-11-30,,107.25,-2.6667,Boarding,IDN,25.5206313,,Alliance Spirit,
1999-12-01,,91.7932,22.2166667,Boarding,BGD,2.329971162,,Sea Bird,
1999-12-01,,107.25,-2.6667,Boarding,IDN,25.5206313,,Bali Sea,
1999-12-02,,91.7932,22.2166667,Boarding,BGD,2.329971162,,Sea Bird,
1999-12-02,,107.25,-2.6667,Attempted,IDN,25.5206313,,Ruby Indah,
1999-12-02,,106.875,-6.0886667,Attempted,IDN,4.407541808,,Erkan Mete,
1999-12-03,,109.1333,-1.7,Boarding,IDN,21.51066793,,Dragon Tekong,
1999-12-03,,91.7932,22.2166667,Boarding,BGD,2.329971162,,Bunga Mas Lapan,
1999-12-03,,107.25,-2.6667,Boarding,IDN,25.5206313,,Vincita,
1999-12-04,,106.0038,-5.9366667,Boarding,IDN,2.215509751,,Norgas Energy,
1999-12-05,,91.7932,22.2166667,Boarding,BGD,2.329971162,,Pacific Centurion,
1999-12-05,,9.5,0.2765,Boarding,GAB,1.613570292,,Baltic Bulker,
1999-12-06,,79.8432,6.95,Boarding,LKA,1.450377734,,Sagar,
1999-12-06,,91.7932,22.2166667,Boarding,BGD,2.329971162,,J. Captain Trader,
1999-12-06,,91.7932,22.2166667,Boarding,BGD,2.329971162,,X-Press Makalu,
1999-12-07,,-13.7167,9.5166667,Attempted,GIN,0.6667148247,,Louise,
1999-12-09,,118.1167,5.8266667,Boarding,MYS,2.313767863,,Shenton,
1999-12-10,,76.25,9.9666667,Boarding,IND,0.4242580595,,Norbulk Pine,
1999-12-13,,105.1667,-5.4666667,Boarding,IDN,8.927250019,,Kariba,
1999-12-15,,98.6767,3.7766667,Attempted,IDN,4.815190419,,Iver Spendor,
1999-12-15,,98.6767,3.7766667,Boarding,IDN,4.815190419,,Penang Glory,
1999-12-16,,91.7932,22.2166667,Boarding,BGD,2.329971162,,Saigon 1,
1999-12-17,,-4,5.2931667,Boarding,CIV,1.268660948,,Pioneer Spirit,
1999-12-17,,91.7932,22.2166667,Boarding,BGD,2.329971162,,Performance 9,
1999-12-18,,70.2203,22.8196667,Boarding,IND,10.43106631,,Med Riva,
1999-12-21,,88.3167,22.5265,Boarding,IND,40.14036806,,Tiger Cliff,
1999-12-22,,78.2932,8.75,Attempted,IND,8.752943458,,Ariel,
1999-12-22,,88.0717,21.8783333,Boarding,IND,0.5280408259,,Top Wisdom,
1999-12-22,,78.2932,8.75,Boarding,IND,8.752943458,,Bugovo,
1999-12-25,,9.5,0.2765,Boarding,GAB,1.613570292,,Great Calm,
1999-12-26,,118.1167,5.8266667,Attempted,MYS,2.313767863,,Kariba,
1999-12-26,,117.15,-0.5265,Boarding,IDN,32.43935797,,Pacstar,
1999-12-26,,91.7932,22.2166667,Boarding,BGD,2.329971162,,Sheng Yang,
2000-01-02,,79.8517,6.9583333,Boarded,LKA,0.5753896997,,Sinar Java,
2000-01-04,,106.78,-6.1049,Boarded,IDN,1.466418476,,Gemini,
2000-01-05,,116.75,-1.4431667,Boarded,IDN,7.701803937,,Naga,
2000-01-05,,-80.0867,-2.52,Boarded,ECU,4.446084967,,Arctic Dawn,
2000-01-05,,102.55,1.7333333,Boarded,MYS,21.69668693,,Ocean Winner,
2000-01-07,,106.9025,-6.0976667,Boarded,IDN,7.190381219,,Paris,
2000-01-08,,102.6833,8.1666667,Attempted,THA,192.1233233,,Julie Tide,
2000-01-10,,102.6,1.7166667,Attempted,MYS,19.27548609,,Carnation,
2000-01-12,,102.4667,1.8583333,Boarded,MYS,19.93229048,,Aqi,
2000-01-12,,100.825,13.138,Attempted,THA,7.253749182,,Noble Star,
2000-01-12,,99.2682,4.9173,Attempted,MYS,108.5007795,,Saturn II,
2000-01-16,,91.7,6.1166667,Boarded,,237.2684519,,Hadiyah,
2000-01-16,,99.2682,4.9173,Boarded,MYS,108.5007795,,Bandung Ace,
2000-01-16,,99.2682,4.9173,Boarded,MYS,108.5007795,,Ibnu,
2000-01-17,,-44.0333,-23.0061667,Boarded,BRA,3.862582586,,Nasia,
2000-01-17,,116.2192,-3.2368333,Boarded,IDN,1.468387448,,Ocean Ellie,
2000-01-17,,102.525,1.7283333,Boarded,MYS,24.22153571,,Malayan Princess,
2000-01-17,,99.2682,4.9173,Attempted,MYS,108.5007795,,Mussandam,
2000-01-20,,99.2682,4.9173,Boarded,MYS,108.5007795,,Hanjin Bremen,
2000-01-20,,106.9025,-6.0976667,Boarded,IDN,7.190381219,,Tanlong,
2000-01-21,,99.2682,4.9173,Attempted,MYS,108.5007795,,Valiant,
2000-01-22,,89.5858,22.4855,Boarded,BGD,17.07600142,,Ariel,
2000-01-22,,39.645,-4.0483333,Boarded,KEN,2.417621437,,Equity,
2000-01-22,,6.3144,4.6704,Attempted,NGA,20.66202968,,Seabulk Lincoln 6,
2000-01-22,,-4,5.2931667,Boarded,CIV,1.268660948,,Arktis Mariner,
2000-01-23,,-50.1683,-0.0566667,Boarded,BRA,9.530253762,,Sun Suma,
2000-01-23,,32.55,29.8166667,Boarded,EGY,5.333366015,,Contship,
2000-01-25,,91.8267,22.2383333,Boarded,BGD,0.8313376995,,Dai Hung,
2000-01-26,,6.3144,4.6704,Boarded,NGA,20.66202968,,Smit Lloyd,
2000-01-26,,101.4547,1.6855,Boarded,IDN,4.051521376,,Ding An,
2000-01-26,,5.9333,4.05,Boarded,NGA,30.26807413,,Red Martin I,
2000-01-27,,48.4136,4.9115,Boarded,SOM,20.83466191,,Gone Troppo,
2000-01-27,,91.8267,22.2383333,Boarded,BGD,0.8313376995,,Gur Maiden,
2000-01-28,,98.6767,3.7766667,Attempted,IDN,4.815190419,,Seaglory,
2000-01-30,,5.0833,5.4666667,Attempted,NGA,13.28051821,,Swift,
2000-01-31,,103.5,1.2166667,Attempted,MYS,6.220157299,,Courageventure,
2000-01-31,,116.8,-1.6833333,Attempted,IDN,28.3029701,,Maritime Wisdom,
2000-02-01,,98.7007,3.7836667,Attempted,IDN,2.482068608,,Amalfi,
2000-02-02,,89.5858,22.4855,Boarded,BGD,17.07600142,,Apj Anand,
2000-02-04,,99.2682,4.9173,Attempted,MYS,108.5007795,,Hang Ta,
2000-02-05,,70.2203,23.0243333,Boarded,IND,2.981710221,,ASEAN Success,
2000-02-06,,95.08,11.66,Hijacked,,147.7299613,,Pilin 21,
2000-02-07,,89.5858,22.4855,Attempted,BGD,17.07600142,,Kapitan Ivanchuk,
2000-02-09,,98.7007,3.7836667,Boarded,IDN,2.482068608,,Artemis,
2000-02-11,,3.3867,6.4416667,Boarded,NGA,0.3713438466,,Dubai Pride,
2000-02-13,,98.7007,3.7836667,Boarded,IDN,2.482068608,,Miyuki,
2000-02-13,,159.973,-9.3891667,Boarded,SLB,5.20353357,,Capitan Fearn,
2000-02-17,,106.9025,-6.0976667,Boarded,IDN,7.190381219,,Mariner,
2000-02-18,,106.8867,-6.0338333,Boarded,IDN,9.348946503,,Kurushima Sea,
2000-02-19,,117.1383,-0.5401667,Boarded,IDN,33.74762115,,Flora,
2000-02-22,,70.2203,23.0243333,Boarded,IND,2.981710221,,O Violet,
2000-02-23,,106.8867,-6.0338333,Boarded,IDN,9.348946503,,Changsha,
2000-02-23,,97.4,7.5333333,Hijacked,THA,101.9113063,,Global Mars,
2000-02-23,,107.0687,23.0656667,Boarded,VNM,185.6413749,,Orchid,
2000-02-24,,13.4518,-5.8316667,Boarded,COD,29.74430087,,Holy Island,
2000-02-25,,114.1558,22.3193333,Boarded,CHN,0.5009985637,,Kota Wangsa,
2000-02-25,,123.8937,8.1134,Explosion,PHL,0.9287453915,,Our Lady of Mediatrix,
2000-02-25,,116.2765,-3.2061667,Boarded,IDN,1.701028876,,Eastern Power,
2000-02-28,,13.2883,-8.6283333,Boarded,AGO,10.34558656,,Clipper Itajai,
2000-02-29,,13.2583,-8.7866667,Boarded,AGO,0.6179347898,,Unspecified,
2000-03-01,,112.7235,-7.2038333,Attempted,IDN,1.955988514,,Thor Skipper,
2000-03-01,,112.7235,-7.2038333,Boarded,IDN,1.955988514,,Unspecified,
2000-03-02,,-74.137,40.7,Boarded,USA,0.992756783,,Alikrator,
2000-03-02,,106.9025,-6.0976667,Attempted,IDN,7.190381219,,Tina V,
2000-03-05,,117.1383,-0.5401667,Boarded,IDN,33.74762115,,Domiat,
2000-03-12,,54.6897,12.987,Attempted,YEM,50.72891474,,World Kudos,
2000-03-12,,80.305,13.1066667,Attempted,IND,0.9518745628,,Robert Stove,
2000-03-22,,39.2765,-6.8265,Attempted,TZA,0.6087118768,,Master Ann,
2000-03-22,,116.2765,-3.2061667,Boarded,IDN,1.701028876,,Yong An 4,
2000-03-26,,110.4377,1.5856667,Boarded,MYS,4.950592576,,ASEAN Energy,
2000-03-27,,112.7235,-7.2038333,Boarded,IDN,1.955988514,,Sanko Sincere,
2000-03-29,,-84.0348,16.3194,Boarded,HND,62.75310436,,Unspecified,
2000-03-31,,-80.0867,-2.52,Boarded,ECU,4.446084967,,P&O Nedlloyd,
2000-03-31,,116.75,-1.4431667,Boarded,IDN,7.701803937,,Aegean Pride,
2000-04-01,,98.7007,3.7836667,Boarded,IDN,2.482068608,,Kyriakos M,
2000-04-02,,117,-2.45,Attempted,IDN,48.46850246,,Hidir Selek,
2000-04-04,,98.7007,3.7836667,Boarded,IDN,2.482068608,,Unspecified,
2000-04-05,,98.7007,3.7836667,Boarded,IDN,2.482068608,,Mimmo Levoli,
2000-04-05,,133.7167,16.335,Attempted,,888.4877409,,United Support,
2000-04-06,,74.5,13.8,Boarded,IND,12.99793616,,Officer Nirmal Jit Singh Sekhon PVC,
2000-04-06,,-70.03,18.4188333,Boarded,DOM,1.640362846,,Pietro Barbaro,
2000-04-06,,105.9922,-5.9531667,Boarded,IDN,3.737279898,,Hidir Selek,
2000-04-12,,98.7007,3.7836667,Attempted,IDN,2.482068608,,Falcon,
2000-04-13,,116.0333,-4.3666667,Attempted,IDN,33.77968173,,Amer Rhine,
2000-04-13,,112.8667,3.1833333,Boarded,MYS,12.66909826,,Sukaria,
2000-04-17,,98.7007,3.7836667,Boarded,IDN,2.482068608,,Mimmo Levoli,
2000-04-17,,98.7007,3.7836667,Boarded,IDN,2.482068608,,Chainat Naree,
2000-04-18,,104.75,-2.983333333,Boarded,IDN,33.47746038,,Kelso,
2000-04-18,,101,2.8833,Boarded,MYS,31.14772765,,SLFA 1207,
2000-04-18,,-80.0867,-2.52,Boarded,ECU,4.446084967,,Maersk Tennessee,
2000-04-19,,49.9667,7.6666667,Attempted,SOM,18.16387567,,Unspecified,
2000-04-19,,83.36,17.6283333,Attempted,IND,7.591093539,,Hellas Fos,
2000-04-19,,-80.0867,-2.52,Boarded,ECU,4.446084967,,White Mountain,
2000-04-19,,116.2765,-3.2061667,Attempted,IDN,1.701028876,,Hidir Selek,
2000-04-20,,105.525,-5.8708333,Boarded,IDN,10.87864212,,Amber K,
2000-04-21,,91.8267,22.2383333,Boarded,BGD,0.8313376995,,Forest I,
2000-04-24,,80.305,13.1066667,Attempted,IND,0.9518745628,,Starlight,
2000-04-24,,-77.205,-12.1283333,Boarded,PER,1.488871853,,Ocelot Max,
2000-04-24,,106.9025,-6.0976667,Boarded,IDN,7.190381219,,London,
2000-04-24,,117.4742,0.0895,Boarded,IDN,0.4586093518,,Jag Kanti,
2000-04-25,,117.538,0.0248333,Attempted,IDN,2.551015665,,Rubin Power,
2000-04-26,,-11.6,30.65,Attempted,MAR,164.0457293,,Sharda,
2000-04-26,,-44.0333,-23.0061667,Boarded,BRA,3.862582586,,Spear,
2000-04-27,,-80.0867,-2.52,Boarded,ECU,4.446084967,,Nordpartner,
2000-04-28,,-64.59,10.2428333,Boarded,VEN,1.250774046,,Alexandra,
2000-04-28,,82.2742,16.9733333,Boarded,IND,3.344295816,,Oriental Peony,
2000-04-29,,118.0555,5.815,Boarded,MYS,0.7614011037,,Mana,
2000-04-29,,105.9535,-6.0081667,Boarded,IDN,1.1166917,,Vanda Naree,
2000-04-29,,112.8667,3.1833333,Boarded,MYS,12.66909826,,Sukaria,
2000-05-01,,-76.2217,-13.7265,Boarded,PER,0.8632777222,,Richmond Park,
2000-05-01,,89.5858,22.4855,Boarded,BGD,17.07600142,,Ardeal,
2000-05-01,,-46.305,-23.98,Boarded,BRA,1.365145238,,Colleen Sif,
2000-05-01,,80.305,13.1066667,Boarded,IND,0.9518745628,,Orientor,
2000-05-03,,107.0687,23.0656667,Boarded,VNM,185.6413749,,Kelso,
2000-05-03,,105.9193,-6.0418333,Attempted,IDN,4.712374625,,Phoenix Gas,
2000-05-03,,118.9369,4.4717,Boarded,MYS,19.63064718,,Unspecified,
2000-05-05,,98.7007,3.7836667,Boarded,IDN,2.482068608,,Parita,
2000-05-06,,103.0605,5.7739,Boarded,MYS,27.97397222,,TFA 522,
2000-05-06,,91.8267,22.2383333,Boarded,BGD,0.8313376995,,Gaz Lion,
2000-05-06,,-46.305,-23.98,Boarded,BRA,1.365145238,,Gefion,
2000-05-07,,48.616667,-13.1166667,Attempted,MDG,22.65539986,,Jasali,
2000-05-07,,100.825,13.138,Boarded,THA,7.253749182,,Maria,
2000-05-07,,118.2083,7.2033333,Attempted,PHL,31.4221291,,Seabee,
2000-05-07,,93.7567,14.1933333,Attempted,MMR,39.3760164,,X Press Makalu,
2000-05-08,,89.5858,22.4855,Attempted,BGD,17.07600142,,Ocean Bird,
2000-05-08,,40.6717,-14.5381667,Boarded,MOZ,1.727156959,,Pacific Ocean,
2000-05-09,,98.7007,3.7836667,Boarded,IDN,2.482068608,,Mcc Vantage,
2000-05-09,,109.2167,2.0833333,Boarded,IDN,21.40810832,,Nepline Delima,
2000-05-09,,102.975,1.6283333,Attempted,MYS,11.86276761,,Pacific,
2000-05-10,,80.305,13.1066667,Boarded,IND,0.9518745628,,Gem of Vizag,
2000-05-10,,105.9922,-5.9531667,Attempted,IDN,3.737279898,,OOCL Acclaim,
2000-05-10,,91.8267,22.2383333,Boarded,BGD,0.8313376995,,Professor Pavienko,
2000-05-12,,98.7007,3.7836667,Boarded,IDN,2.482068608,,Tam Dao,
2000-05-13,,91.8267,22.2383333,Attempted,BGD,0.8313376995,,Clipper Eagle,
2000-05-15,,115.6217,5.8383333,Attempted,MYS,22.47398871,,Meridian Star,
2000-05-15,,104.1667,1.1166667,Boarded,IDN,1.697288047,,Erya 3,
2000-05-16,,-72.3625,18.5533,Hijacked,HTI,1.912179098,,Ginive Engleche,
2000-05-16,,80.305,13.1066667,Boarded,IND,0.9518745628,,Kota Sabas,
2000-05-16,,114.75,-13.4,Attempted,IDN,504.9684264,,Spirit of Juno,
2000-05-17,,98.7007,3.7836667,Boarded,IDN,2.482068608,,Bunga Cenderawasih,
2000-05-17,,102.2117,1.9925,Boarded,MYS,23.13615645,,Temasek,
2000-05-17,,13.2583,-8.7866667,Boarded,AGO,0.6179347898,,Pacific Challenger,
2000-05-21,,76.05,10,Boarded,IND,18.2491006,,Major Shaitan Singh PVC,
2000-05-22,,105.9193,-6.0418333,Boarded,IDN,4.712374625,,Four Cutter,
2000-05-23,,117.1383,-0.5401667,Boarded,IDN,33.74762115,,Qing Ann,
2000-05-25,,91.8267,22.2383333,Boarded,BGD,0.8313376995,,Paulina,
2000-05-26,,114.2747,22.381,Hijacked,CHN,0.6769900045,,Unspecified,
2000-05-27,,102.35,1.9333333,Boarded,MYS,23.46530843,,Ribuan Jaya,
2000-05-27,,102.19,2.0183333,Attempted,MYS,21.89986483,,Temasek,
2000-05-28,,102.4667,2,Boarded,MYS,9.94641658,,Encounter,
2000-05-28,,102.4667,1.7833333,Attempted,MYS,26.6180917,,Cosmo Jupiter,
2000-05-30,,-88.326,16.2341,Hijacked,BLZ,21.68164503,,Maria Estela,
2000-05-31,,79.8517,6.9583333,Boarded,LKA,0.5753896997,,Bunga Teratai 4,
2000-05-31,,102.4167,1.8833333,Attempted,MYS,21.68006126,,Builder,
2000-05-31,,102.4683,1.7833333,Attempted,MYS,26.45484509,,Clarita,
2000-06-01,,102.4667,1.7833333,Attempted,MYS,26.6180917,,Koa Spirit,
2000-06-01,,105.3067,-5.4561667,Attempted,IDN,1.174827798,,Haris,
2000-06-01,,91.8267,22.2383333,Attempted,BGD,0.8313376995,,Actuaria,
2000-06-01,,89.5858,22.4855,Boarded,BGD,17.07600142,,Ardeal,
2000-06-01,,102.4427,1.8111667,Boarded,MYS,25.75126506,,Changi,
2000-06-02,,-4,5.0333333,Boarded,CIV,21.93835374,,Dubai Pride,
2000-06-02,,-4,5.2931667,Attempted,CIV,1.268660948,,Ras Dinielsen,
2000-06-02,,-80.0867,-2.52,Attempted,ECU,4.446084967,,MSC Andes,
2000-06-03,,118.7333,18.8666667,Attempted,PHL,197.3213496,,State of Tripura,
2000-06-03,,80.305,13.1066667,Attempted,IND,0.9518745628,,Iran Vojdan,
2000-06-03,,91.8267,22.2383333,Attempted,BGD,0.8313376995,,Asia Harmony,
2000-06-05,,105.3067,-5.4561667,Boarded,IDN,1.174827798,,Pioneer Skipper,
2000-06-05,,98.7007,3.7836667,Boarded,IDN,2.482068608,,Steamers Aries,
2000-06-06,,80.305,13.1066667,Boarded,IND,0.9518745628,,Transporter,
2000-06-08,,102.3,1.9333333,Attempted,MYS,24.55837631,,Hellas,
2000-06-09,,91.8267,22.2383333,Explosion,BGD,0.8313376995,,Chu Hung,
2000-06-10,,106.9025,-6.0976667,Boarded,IDN,7.190381219,,Sis Pacer,
2000-06-12,,102.4167,1.8833333,Boarded,MYS,21.68006126,,Chahaya Victory,
2000-06-20,,91.8267,22.2383333,Boarded,BGD,0.8313376995,,Chettinad Glory,
2000-06-21,,91.8267,22.2383333,Boarded,BGD,0.8313376995,,Actuaria,
2000-06-23,,100.8905,13.071,Boarded,THA,1.391781685,,P&O Nedlloyd Chicago,
2000-06-23,,9.6667,4.0431667,Boarded,CMR,1.430647464,,Scan Eagle,
